microsoft,eb356b58-00bf-48c1-9719-38ec761902ce,2017-08-02 23:16:17.035+0000,Azure High Performance Computing,//img.youtube.com/vi/v00886-DmZ8/hqdefault.jpg,2017-08-02 23:16:17.035+0000,40bb771c-2332-44a1-85f2-3749917f82d7
microsoft,eb997db9-49f8-4a9f-b7fc-6a26055b84df,2017-08-02 22:50:55.787+0000,Overview of Microsoft Machine Language R package,//img.youtube.com/vi/ikJ0OzzsiUM/hqdefault.jpg,2017-08-02 22:50:55.787+0000,0f883437-eee5-4665-afe0-9ac035bc1ef3
microsoft,ec858d90-3dba-482c-b0fc-fd6bd64fdc71,2017-08-03 00:20:07.337+0000,Microsoft Cloud App Security Setup Essentials,//img.youtube.com/vi/RxW0bpXJd9A/hqdefault.jpg,2017-08-03 00:20:07.337+0000,99d8b992-2ee9-4443-8888-cea9ee75d168
microsoft,ec8b6d07-c0a3-4338-ad4a-5cfdee992e2a,2017-08-02 23:12:37.961+0000,Pickit.com: Disrupting Photography With OSS And Microsoft Azure,//img.youtube.com/vi/AM1vnkr1Zd8/hqdefault.jpg,2017-08-02 23:12:37.961+0000,faff6dc1-597d-4109-9516-7ea738f6445d
microsoft,ee1badf4-5dc9-4611-8f5a-d01aedd8f424,2017-08-02 23:06:41.478+0000,Enterprise-grade security to your cloud apps with Microsoft Cloud App Security,//img.youtube.com/vi/q8i-dVIwk2Q/hqdefault.jpg,2017-08-02 23:06:41.478+0000,03a53cbf-5af2-41c3-97aa-7d5f5a93d8d3
microsoft,ee9a7c18-a90e-4ea3-8a09-b89925510b42,2017-08-02 22:56:23.077+0000,Urban Refuge,//img.youtube.com/vi/LuANe8EBI7I/hqdefault.jpg,2017-08-02 22:56:23.077+0000,b1a4776c-4c47-4fa5-984e-29cb745e1675
microsoft,eee0072c-3496-44ef-bd90-72e10322d776,2017-08-02 22:56:30.185+0000,Truly Consistent Hybrid Cloud with Microsoft Azure,//img.youtube.com/vi/X5_p36JhHec/hqdefault.jpg,2017-08-02 22:56:30.185+0000,b486c0b4-823d-4f63-8a36-55dafa314c76
microsoft,f09b6d95-7c4f-49a8-b87e-ef232e106ee5,2017-08-02 22:50:12.078+0000,Transform Retail with Advanced Analytics Solutions,//img.youtube.com/vi/QypXC0MIJts/hqdefault.jpg,2017-08-02 22:50:12.078+0000,e9c24992-e082-45c7-8be2-771f8eb8633b
microsoft,f10dd5ff-8905-4624-be04-711f9165f23d,2017-08-02 23:20:34.983+0000,What's the Potential Impact of AI?,//img.youtube.com/vi/-VyTZToEXdE/hqdefault.jpg,2017-08-02 23:20:34.983+0000,c5d80d4e-44ca-446f-a725-6ed4f7d2e13d
microsoft,f1442ae9-18c2-4e98-80d5-27d0896924d3,2017-08-02 22:58:29.446+0000,Using and Maintaining a Kubernetes Cluster in Azure Container Services,//img.youtube.com/vi/a-uTuwGrLu0/hqdefault.jpg,2017-08-02 22:58:29.446+0000,5cbff53f-ecaf-454f-b7aa-92c7b32269cf
microsoft,f323485e-41db-4188-9cfe-1e6c976b37a3,2017-08-02 22:50:59.845+0000,SQL Server 2017: Adaptive Query Processing,//img.youtube.com/vi/szTmo6rTUjM/hqdefault.jpg,2017-08-02 22:50:59.845+0000,a41bca82-b6d5-41eb-acb7-f29767f378e6
microsoft,f423adab-cd9c-486d-883a-70f44935bf90,2017-08-02 23:26:12.115+0000,Microsoft Flow: Creating a push notification flow,//img.youtube.com/vi/vZuYZ64K3tI/hqdefault.jpg,2017-08-02 23:26:12.115+0000,62d0fda5-00e6-4baf-a1a7-eee85eb6d304
microsoft,f4c5cf6c-b885-4633-af63-3c8b527cbea0,2017-08-02 23:11:07.348+0000,Day Two at RSA 2017,//img.youtube.com/vi/NOMRwfCjMx0/hqdefault.jpg,2017-08-02 23:11:07.348+0000,2533af4f-8725-421c-9898-c6a9789c3bf7
microsoft,f98affaa-41b4-48f1-9edd-01b320174138,2017-08-02 23:08:16.219+0000,Multi-factor authentication: Enterprise Mobility + Security,//img.youtube.com/vi/w9SU1ctvWCg/hqdefault.jpg,2017-08-02 23:08:16.219+0000,093346ee-1386-4dbe-9406-530e32e30b11
microsoft,f9dce936-88d6-4be5-b5c3-06f1e2998645,2017-08-02 23:22:28.772+0000,Microsoft Data Platform,//img.youtube.com/vi/Qoi5eu890GA/hqdefault.jpg,2017-08-02 23:22:28.772+0000,eaf2262b-ca5e-400f-89e4-595f48607b45
microsoft,fb5899ec-f301-496e-a9ca-fcaaee509640,2017-08-02 23:25:32.442+0000,Unified Application Model,//img.youtube.com/vi/sHzQe7bOii4/hqdefault.jpg,2017-08-02 23:25:32.442+0000,2399943d-2775-461b-8d0f-b1f8362c5908
microsoft,fb5d2a72-74e2-4be3-9108-feb863a97080,2017-08-02 23:07:02.862+0000,Microsoft Intelligent Security Graph: Enterprise Mobility + Security,//img.youtube.com/vi/-Q_G3yF9ZL4/hqdefault.jpg,2017-08-02 23:07:02.862+0000,766b3b7e-977d-4a14-9321-64c1c7596442
microsoft,fbdcbbe1-8103-47b9-85e1-713203ed25df,2017-08-02 23:08:40.653+0000,Identity Driven Security: Enterprise Mobility + Security,//img.youtube.com/vi/AZs-hgqmQIQ/hqdefault.jpg,2017-08-02 23:08:40.653+0000,e176df49-5181-4734-a398-e8e514ac08a0
microsoft,fbed42ef-8c95-47c3-bb09-a0f3d70fc9af,2017-08-02 22:56:45.452+0000,The Microsoft Cloud: Helping the Customer Experience Take Off,//img.youtube.com/vi/nZ6pIhzuEW0/hqdefault.jpg,2017-08-02 22:56:45.452+0000,c270bb64-5adf-4fdf-bbcc-57a9090b77a3
microsoft,fd38ea59-8b07-4ee3-8019-3b2adf7de14f,2017-08-02 23:12:33.879+0000,Introducing Microsoft Stream,//img.youtube.com/vi/GPZXzcGp6yI/hqdefault.jpg,2017-08-02 23:12:33.879+0000,927d0ecc-6ec7-4b08-835a-bd11848dc302
programming,1b6ada74-3225-4615-bde9-469d5f5a5619,2017-08-03 01:25:24.871+0000,C# Type Fundamentals,//img.youtube.com/vi/vijrmWIN1Ho/hqdefault.jpg,2017-08-03 01:25:24.871+0000,8186c6e4-fbbd-4e40-8cd1-c974e6bbea92
programming,2a5118b6-e93c-4501-b566-e8cc5a003072,2017-08-03 00:15:50.962+0000,Teach My Kid To Code,//img.youtube.com/vi/TIDwghluRG8/hqdefault.jpg,2017-08-03 00:15:50.962+0000,5daf4c0e-cf2f-46c2-afab-bad3e0df4278
programming,4ef3cda9-69fa-40a1-bbf8-b02f734ad4e3,2017-08-03 00:50:00.908+0000,Raspberry Pi - Reading from the UART,//img.youtube.com/vi/x3lzMfdlh2o/hqdefault.jpg,2017-08-03 00:50:00.908+0000,74ac26bc-86c4-40c1-b0c0-4b74f943390c
programming,5a8e16f1-d8c5-432b-ae22-970ab335cdef,2017-08-03 00:49:25.870+0000,Raspberry Pi UART interrupts,//img.youtube.com/vi/e4ChlZHsx7I/hqdefault.jpg,2017-08-03 00:49:25.870+0000,93f5a8ab-3cb0-4e36-9dcd-3dfd3f38d952
programming,74d0fda6-c824-445f-883a-09fec34710b6,2017-08-03 00:11:54.610+0000,Graphics Playlist Surprise!,//img.youtube.com/vi/Cp_45blsaWQ/hqdefault.jpg,2017-08-03 00:11:54.610+0000,7672ec19-11ea-4af1-a3fd-d28d87eb01d1
programming,9797af2c-b93e-462c-aabc-7618f82fca48,2017-08-03 00:46:25.979+0000,OpenGL Client Server Architecture,//img.youtube.com/vi/lNdhucyaj_c/hqdefault.jpg,2017-08-03 00:46:25.979+0000,875170b7-0266-4a10-8895-b90104f5dbc6
programming,b7e4a598-9920-49eb-95ee-a8746c87eed1,2017-08-03 00:50:04.326+0000,Raspberry Pi - Printing Hex Values,//img.youtube.com/vi/waP3MUNIaPw/hqdefault.jpg,2017-08-03 00:50:04.326+0000,5d521614-e467-4eb5-bcd0-f4a4b1378b32
programming,c14c4962-27ca-4a3a-a742-95768036221d,2017-08-03 00:53:38.541+0000,Using Vector Projection to Bounce Off a Wall,//img.youtube.com/vi/6fIzCVVPnYY/hqdefault.jpg,2017-08-03 00:53:38.541+0000,f28fe963-5ebe-48b6-8685-5a46712442ab
programming,e2448360-3241-41fd-9daf-8573096ad96b,2017-08-03 00:51:02.372+0000,The Problem With Object Oriented Programming,//img.youtube.com/vi/71qoHW-g9bc/hqdefault.jpg,2017-08-03 00:51:02.372+0000,124db73a-1600-4778-83eb-f4cff28028cd
programming,e6e4b4fa-44ae-47e1-bc3d-dcef39923a7e,2017-08-03 01:27:49.222+0000,Programming the Standard Version's Expression Tree,//img.youtube.com/vi/F6bfvpjRu18/hqdefault.jpg,2017-08-03 01:27:49.222+0000,ffc677fe-3381-4d53-b803-ab8eadfd5779
programming,e83febbd-b41c-4ca1-9a5f-00e3391c6606,2017-08-03 01:27:42.802+0000,Programming the Scientific Version's Expression Tree,//img.youtube.com/vi/zqxnYpfaSFg/hqdefault.jpg,2017-08-03 01:27:42.802+0000,3aa5632c-adbf-44cf-bd4f-4c0b00198578
programming,eb1b7c1a-d544-4050-a007-6c9a6ef66175,2017-08-03 00:51:16.726+0000,Raspberry Pie UART,//img.youtube.com/vi/4RrMoa5PS_M/hqdefault.jpg,2017-08-03 00:51:16.726+0000,d1d6c3dc-df6a-49a4-b59e-8051924d8dc2
programming,eb5917a9-3e4f-4bd8-a725-7f0f842acc0d,2017-08-03 01:00:18.891+0000,Raspberry Pi ARM Architecture,//img.youtube.com/vi/Am82a8D4EOI/hqdefault.jpg,2017-08-03 01:00:18.891+0000,0c39689b-2cdf-44c8-937e-4faa9c461172
nosql,04f0bdfc-ca1c-4154-9b2d-051cdbd06b65,2017-08-02 22:44:05.304+0000,Nosql Database Cassandra part26,//img.youtube.com/vi/dA8iOHM0_CA/hqdefault.jpg,2017-08-02 22:44:05.304+0000,789f1535-1f11-4410-970a-d88f9a9e40eb
nosql,2add3ba8-0d61-4864-a6c4-8c15515643ec,2017-08-02 23:19:26.644+0000,Benchmarking NoSQL on GCE with Aerospike,//img.youtube.com/vi/LZbbUgxFvys/hqdefault.jpg,2017-08-02 23:19:26.644+0000,5ee5f11d-4f50-423a-9835-79de7c99c681
nosql,3ddf9866-8958-480b-ad92-a25d8530c1c1,2017-08-02 23:05:14.849+0000,Introduction To Apache Cassandra Certification Training | Simplilearn,//img.youtube.com/vi/JlZxTmmRdDk/hqdefault.jpg,2017-08-02 23:05:14.849+0000,3efe4430-ba9e-4772-af21-27d3ee0b6036
nosql,42469a92-2a9b-4618-8451-e0c3af54dfac,2017-08-03 01:45:41.534+0000,TeleStax: Processing Billions of SMS Records Daily,//img.youtube.com/vi/8Htn6iTu0_4/hqdefault.jpg,2017-08-03 01:45:41.534+0000,dcb4bc65-7cc2-406a-8b9a-cfa1e54fb338
nosql,43559c6d-b657-4d24-b651-fb353122875a,2017-08-02 22:09:35.238+0000,NoSql Database - Overview Apache Cassandra,//img.youtube.com/vi/Gj5RQ4V2JfI/hqdefault.jpg,2017-08-02 22:09:35.238+0000,f86a79d3-0bfe-4478-9392-533d9f8ee13d
nosql,48cd4661-85c6-46a1-8f41-5903f8c4c69a,2017-08-02 23:02:36.939+0000,Connecting your .NET application with NoSQL Database – MongoDB/ Cassandra,//img.youtube.com/vi/NiLf4tjdsMc/hqdefault.jpg,2017-08-02 23:02:36.939+0000,9fed24dc-8900-4497-b586-a3e96ea71e4f
nosql,49eca079-350f-499b-8723-c3d51f18146b,2017-08-02 23:05:04.668+0000,Modeling Data for NoSQL Document Databases,//img.youtube.com/vi/-o_VGpJP-Q0/hqdefault.jpg,2017-08-02 23:05:04.668+0000,f55a11f6-3444-4879-b137-a68901adff14
nosql,533889fa-a45c-483f-a136-82bdf09a40be,2017-08-03 00:13:49.525+0000,IBM Cloudant: NoSQL for Web Developers,//img.youtube.com/vi/MGycnUNdaDA/hqdefault.jpg,2017-08-03 00:13:49.525+0000,14299e7f-be0f-426a-8459-0056580207dc
nosql,58528031-d109-4e68-a034-458adc25e94d,2017-08-02 22:26:45.742+0000,Cassandra - an introduction by Hanneli Tavante,//img.youtube.com/vi/fnl_F2nBt9U/hqdefault.jpg,2017-08-02 22:26:45.742+0000,9122e562-0730-4dce-9205-12b1d8e6945e
nosql,5d469948-34f9-4724-875d-8b197adccaac,2017-08-02 23:06:27.217+0000,MongoDB Tutorial for Beginners 1 - Introduction to MongoDB + Installing MongoDB,//img.youtube.com/vi/GtD93tVZDX4/hqdefault.jpg,2017-08-02 23:06:27.217+0000,c1308adf-4540-4eae-8902-c558fff90b2b
nosql,66431969-d69c-447b-a94c-ba0c6dbbc5a1,2017-08-02 23:03:57.406+0000,NoSQL Tutorial for Beginners,//img.youtube.com/vi/yflmkAUcXT4/hqdefault.jpg,2017-08-02 23:03:57.406+0000,6f0fbb8d-5c23-485b-ae67-6968da461d9c
nosql,6ea9461c-41e0-4d3d-a2a1-5f9b0b70bba6,2017-08-02 22:49:10.942+0000,Andreas Jung – The hunt for the right NoSQL database. Why we love ArangoDB,//img.youtube.com/vi/Fi8oO_MkkWo/hqdefault.jpg,2017-08-02 22:49:10.942+0000,61317a91-4287-49ae-a37f-ec343110d86f
nosql,6f7505bf-952e-4fdb-946d-e55bb8144c72,2017-08-02 23:20:47.319+0000,NoSQL vs SQL: a Database Tutorial - Differences and advantages of NoSQL and SQL,//img.youtube.com/vi/Jt_w2swkXAk/hqdefault.jpg,2017-08-02 23:20:47.319+0000,0250906a-bd6d-4c39-95b5-e97323b45448
nosql,759a6e7a-30c7-4823-b716-28c0925263d2,2017-08-02 22:24:35.240+0000,Getting started with graph databases (Lauren Schaefer),//img.youtube.com/vi/PMGo445dLcs/hqdefault.jpg,2017-08-02 22:24:35.240+0000,817d6797-754c-444c-b722-3cbf6f2c034e
nosql,78c3ae68-0b92-4a44-9beb-b979b698d1c6,2017-08-02 23:15:11.756+0000,Apache Cassandra - NoSQL- Introduction & Architecture,//img.youtube.com/vi/Zr787QRjiKc/hqdefault.jpg,2017-08-02 23:15:11.756+0000,78b23637-c65b-443b-a89c-a50847355e9f
nosql,82139de4-568f-412f-8eaa-da37c0297e4f,2017-08-02 23:05:09.753+0000,Webinar: Introduction to Cassandra,//img.youtube.com/vi/FNfiYJm1GJs/hqdefault.jpg,2017-08-02 23:05:09.753+0000,30627a75-df3b-46ab-9f99-af10c1ef1e50
nosql,83bc7a71-304e-441c-8389-91a43893da80,2017-08-02 22:16:10.273+0000,Learn about the Oracle NoSQL Database and its Features,//img.youtube.com/vi/7in4p8Cq2qc/hqdefault.jpg,2017-08-02 22:16:10.273+0000,97b081c2-ba89-4bfa-992e-f554673f614f
nosql,87cdb914-b7ef-4439-973d-3dd4cf540724,2017-08-02 22:50:38.508+0000,Macquarie Bank | DataStax Enterprise Customer Story (Rajay Rai),//img.youtube.com/vi/0ZV5u8XUZu8/hqdefault.jpg,2017-08-02 22:50:38.508+0000,bd47bea1-5e13-4f96-a7c6-5a178477972b
nosql,8be56539-cc34-48de-b4ee-e5a8f35aafce,2017-08-02 22:15:11.019+0000,An Introduction To NoSQL Databases,//img.youtube.com/vi/uD3p_rZPBUQ/hqdefault.jpg,2017-08-02 22:15:11.019+0000,ea490df5-3fba-441c-832d-25baad5bc570
nosql,938bdb5d-6dbb-4e18-a97f-7d94cb8c94f9,2017-08-02 22:59:43.805+0000,NoSQL Databases | Apache Cassandra Tutorials,//img.youtube.com/vi/G3ha6dZQYN4/hqdefault.jpg,2017-08-02 22:59:43.805+0000,1e760923-fd19-4aab-97ef-88b61a8cfd20
nosql,9fe435ad-c666-46dd-973b-b4586b401e5e,2017-08-02 23:14:05.561+0000,David Simons - Choosing the right database - Bristech Conference October 2015,//img.youtube.com/vi/WR6TQfuxwDk/hqdefault.jpg,2017-08-02 23:14:05.561+0000,c341f3d4-a91f-47b9-bb83-b3c0c12de0ee
nosql,a8c16e92-5185-445a-80e7-6db87e767e4d,2017-08-03 01:51:37.662+0000,Petabridge: The New  NET Enterprise Stack  Akka NET Cassandra and Windows Azure,//img.youtube.com/vi/wrv-BowEiNM/hqdefault.jpg,2017-08-03 01:51:37.662+0000,10ed05a7-9611-41e7-97fe-803cd38ff534
nosql,bfa36e30-688c-4668-bead-6190f1d94f76,2017-08-02 22:47:30.726+0000,Vitess: MySQL Sharding,//img.youtube.com/vi/q65TleTn2vg/hqdefault.jpg,2017-08-02 22:47:30.726+0000,f4f6d098-1408-4ce3-a58a-5b1f8d8e0e05
nosql,c3721708-bf84-470f-9fed-20ed40485b4a,2017-08-02 22:48:54.468+0000,Apache Cassandra Class 01,//img.youtube.com/vi/AaVPWQdyyeA/hqdefault.jpg,2017-08-02 22:48:54.468+0000,3f95b501-b9f2-45a4-9296-1cb9f1b7afef
nosql,c499093d-a9a7-4f2c-a176-ee1971098844,2017-08-02 23:20:12.564+0000,"Database Concepts - RDB/ODBMS, NoSQL, Data Warehouse",//img.youtube.com/vi/BjX06PNcKQE/hqdefault.jpg,2017-08-02 23:20:12.564+0000,b71ab413-0e24-412c-9b87-0b1e526951b9
nosql,c601fa1e-7299-4d42-b1a6-66dccb4ba621,2017-08-02 22:48:52.427+0000,Intro to Apache Cassandra,//img.youtube.com/vi/oawc4doC76U/hqdefault.jpg,2017-08-02 22:48:52.427+0000,bd47bea1-5e13-4f96-a7c6-5a178477972b
nosql,c850d1de-9a09-4dff-bf5d-e8f5b345848e,2017-08-02 22:58:35.548+0000,Zero to Hero Data Pipeline - from MongoDB to Cassandra - Demi Ben Ari @ Panorays (Eng),//img.youtube.com/vi/ta9WyFvCe1c/hqdefault.jpg,2017-08-02 22:58:35.548+0000,3ed3da53-a00e-491a-968c-667226ac68c3
nosql,d4a57a9b-7614-4004-b197-18bdd89d6a0a,2017-08-02 23:05:29.131+0000,Cassandra vs MySQL (NoSQL vs SQL database comparison) @ Topconf Tallinn 2015,//img.youtube.com/vi/PH_JaKFJf_E/hqdefault.jpg,2017-08-02 23:05:29.131+0000,8b57284d-b879-4409-a2ee-cae5d7369597
nosql,e73234d7-489c-4e4c-8a1d-2eced8db9e89,2017-08-02 22:59:57.043+0000,SQL to NoSQL   Best Practices with Amazon DynamoDB - AWS July 2016 Webinar Series,//img.youtube.com/vi/RLxWobyd2Tc/hqdefault.jpg,2017-08-02 22:59:57.043+0000,8bbc82c0-e53a-46f3-b93f-b39517fecade
nosql,e7bcfa61-e61c-4e16-97e7-309cae2f6b35,2017-08-02 22:59:01.032+0000,MongoDB In 30 Minutes,//img.youtube.com/vi/pWbMrx5rVBE/hqdefault.jpg,2017-08-02 22:59:01.032+0000,dcd47d9a-b101-4228-99c3-1809037c945e
nosql,f3bb9b0b-4b54-4b67-8d6d-749c896460df,2017-08-02 22:14:10.749+0000,GORUCO 2017: SQL to NoSQL to NewSQL and the rise of polyglot persistence Paul Dix,//img.youtube.com/vi/CmbbtpGW_YY/hqdefault.jpg,2017-08-02 22:14:10.749+0000,a0d5894d-3ea4-45e7-8d93-73dbfc40f129
nosql,f63e3934-31fc-44e7-8b20-7e3e4e1d750a,2017-08-02 23:09:41.796+0000,Oracle NoSQL Cloud Service,//img.youtube.com/vi/xDhupPoqoZQ/hqdefault.jpg,2017-08-02 23:09:41.796+0000,8326ba26-caa5-4d95-bd1f-ad6336aba4e1
nosql,f8bbc61f-876c-4ec6-a3e2-c89d3ae5e359,2017-08-02 23:01:40.900+0000,Model Your Relational Database Data as NoSQL Document Data,//img.youtube.com/vi/Hdi1awDJi3Q/hqdefault.jpg,2017-08-02 23:01:40.900+0000,e4da8685-20cd-4851-90c3-a19b77fe9175
late night,11ffa441-aab0-4db6-a137-53f9c6f8548c,2017-08-03 00:51:43.425+0000,Disturbed \"The Sound Of Silence\" 03/28/16,//img.youtube.com/vi/Bk7RVw3I8eg/hqdefault.jpg,2017-08-03 00:51:43.425+0000,dcb4bc65-7cc2-406a-8b9a-cfa1e54fb338
late night,13b404bb-a9e7-4fb5-ae24-56004edf2720,2017-08-03 01:16:02.359+0000,Conan Auditions For TV Commercials,//img.youtube.com/vi/ymeseAJqKAE/hqdefault.jpg,2017-08-03 01:16:02.359+0000,2fe92ba7-77ba-45b7-95f1-a75aed10cbf6
late night,7cf6264d-b453-431a-ac58-61cbe267dc26,2017-08-03 00:48:15.934+0000,\"Weird Al\" Yankovic \"Foil\" 07/21/16  - CONAN on TBS,//img.youtube.com/vi/pgnHgQHW8gs/hqdefault.jpg,2017-08-03 00:48:15.934+0000,2d3e5eaf-fc3e-4165-8b2f-08d92159606d
late night,8e6799dc-f393-441c-a498-d9d1541cab3f,2017-08-03 00:26:21.406+0000,Vir Das Stand-Up 04/25/17 - CONAN on TBS,//img.youtube.com/vi/vIbs6PJYjCM/hqdefault.jpg,2017-08-03 00:26:21.406+0000,f34f779c-cce3-4f9f-89f4-1569e83ea687
late night,aafe4b63-18d7-4b98-86a8-57001d0ae7da,2017-08-03 00:48:32.166+0000,Conan V Andy: Dawn Of #ConanCon  - CONAN on TBS,//img.youtube.com/vi/VsijOM6enhg/hqdefault.jpg,2017-08-03 00:48:32.166+0000,9a3a8913-7508-457a-aa81-d075e2bc4774
late night,afe4ce51-bbb8-447d-b84f-b1e84943ef68,2017-08-03 00:48:47.282+0000,Dustin Lynch \"Seein' Red\" 07/06/16  - CONAN on TBS,//img.youtube.com/vi/9K9Wl-6wHJo/hqdefault.jpg,2017-08-03 00:48:47.282+0000,72d788f5-ec54-4700-82b5-dcd32cff2268
late night,b0563598-0c82-4451-9f72-8a0158d743dd,2017-08-03 00:57:30.563+0000,Conan Remembers David Bowie  - CONAN on TBS,//img.youtube.com/vi/P4d8QrRJvsE/hqdefault.jpg,2017-08-03 00:57:30.563+0000,ccafe505-95ce-4d3a-bde7-13e4c2ee94ee
food,0061646a-1020-4922-b5ce-2c6c0b657a1d,2017-08-03 01:18:51.802+0000,Ultimate Macaroni Cheese | Kerryann Dunlop,//img.youtube.com/vi/2jDJohGFG9w/hqdefault.jpg,2017-08-03 01:18:51.802+0000,2b6c2d49-7eb9-4e09-ab20-1d50de409699
food,01250b0b-620e-4df2-a1b3-9f546ba5dc88,2017-08-03 01:22:59.910+0000,Gennaro's Italian Fish Soup,//img.youtube.com/vi/jbHw-Nrn6z0/hqdefault.jpg,2017-08-03 01:22:59.910+0000,0179fa2d-3035-4db7-8f5e-c9472ad7ef26
food,01593edf-8002-4f8c-b3b2-25406703f3b3,2017-08-03 01:03:34.364+0000,Mom's Famous Sweet Potato Casserole | George Motz,//img.youtube.com/vi/slcsHXAhWv8/hqdefault.jpg,2017-08-03 01:03:34.364+0000,cc3e8611-6d90-48ec-8d71-4c5529b61ef0
food,05a78de5-472c-4eb1-b852-599a952ee5bd,2017-08-03 01:24:14.044+0000,How To Make Traditional Irish Stew | Donal Skehan,//img.youtube.com/vi/rB41QE672dc/hqdefault.jpg,2017-08-03 01:24:14.044+0000,95385adb-86d0-4961-8164-f0824f089111
food,071a05cf-517c-4b08-9f3d-1663739cd7fc,2017-08-03 00:34:28.779+0000,A Food Lover's Dream Date at Leona in Los Angeles,//img.youtube.com/vi/WKb2W4e-6RM/hqdefault.jpg,2017-08-03 00:34:28.779+0000,ed5b2538-7d21-44d1-be19-71e0c1688da8
food,071e7208-cf7c-4f95-b794-8b810ffe7d5d,2017-08-03 00:43:15.797+0000,The Food Lab: How To Make 1-Minute Hollandaise,//img.youtube.com/vi/rOWzVV_XrcM/hqdefault.jpg,2017-08-03 00:43:15.797+0000,5745a2ec-a106-4350-9466-f009e0cd7c04
food,0a66cf89-7635-4753-a3a6-3e11b301be36,2017-08-03 00:38:09.531+0000,How to Make Ricotta Gnocchi in Ten Minutes or Less,//img.youtube.com/vi/vVI_IglIO9w/hqdefault.jpg,2017-08-03 00:38:09.531+0000,cc44e500-4e30-4d8c-84be-7b0faca5cd83
food,0b739dbd-3616-4086-8eaa-89476ea45df2,2017-08-03 00:23:33.568+0000,Lamb & Chickpea Curry | Kitchen Daddy,//img.youtube.com/vi/j0uTnUwQtCU/hqdefault.jpg,2017-08-03 00:23:33.568+0000,6cee06a6-a6f7-462e-81c2-a34b4a74f8e9
food,0bcceb97-a0cf-4a97-a759-b79e84eba3c3,2017-08-03 00:42:31.229+0000,Beetroot & Feta Burgers | The Happy Pear @ The Big Feastival,//img.youtube.com/vi/k3xxYsIMs6s/hqdefault.jpg,2017-08-03 00:42:31.229+0000,6eb171e3-5491-4621-b847-cc10a47760c3
food,0c6c53f9-0302-4a94-a093-358e234187e6,2017-08-03 01:06:36.755+0000,How to Make Classic Pad Thai | Cooking with Poo,//img.youtube.com/vi/m88rF0rwHo8/hqdefault.jpg,2017-08-03 01:06:36.755+0000,5ac848ef-a14c-4ff9-9507-4cffbc625533
food,0d4e437e-7f72-4953-b857-375041a31072,2017-08-03 01:11:20.345+0000,Korean Fried Chicken | Gizzi Erskine & DJ BBQ,//img.youtube.com/vi/HgnuV--3x30/hqdefault.jpg,2017-08-03 01:11:20.345+0000,5bcdf852-76a6-47e9-b41d-7c01532165bd
food,16a64d52-9fed-42a8-98e3-d2e4db006eed,2017-08-03 01:05:34.912+0000,Brilliant Banoffee Pie | Donal Skehan,//img.youtube.com/vi/Fa5zQHyj66I/hqdefault.jpg,2017-08-03 01:05:34.912+0000,6ff27ab4-422f-4194-b3e5-d934b1c25269
food,17430b8a-4cb9-4eb5-b1f8-144a3188e139,2017-08-03 00:09:47.598+0000,Lemon Sponge Cake | Cupcake Jemma | #MyFoodMemories | AD,//img.youtube.com/vi/yiRaygFKfUQ/hqdefault.jpg,2017-08-03 00:09:47.598+0000,a6caa1c6-99c0-4645-aea9-79962a8d2452
food,174c2cc5-1a5b-43eb-8854-709572dbc83c,2017-08-03 00:56:37.004+0000,Homemade Mayonnaise in 2 Minutes or Less,//img.youtube.com/vi/GbPF_rLpd9o/hqdefault.jpg,2017-08-03 00:56:37.004+0000,9dc0ed61-b0e3-4258-a6e4-4cf113c992e2
food,17a0d9f9-5ab5-495a-816a-80342c61650e,2017-08-03 01:06:07.663+0000,Stir Fry Chicken Noodles 鸡肉炒面 | The Dumpling Sisters,//img.youtube.com/vi/RFE7qdhjgXc/hqdefault.jpg,2017-08-03 01:06:07.663+0000,89b88876-9b6f-4d3f-8231-5699755c083f
food,17aa66b5-5539-45e7-9617-112bec62b40a,2017-08-03 00:25:25.596+0000,The Best Way to Freeze Food: Longer Shelf Life and Rapid Defrosting,//img.youtube.com/vi/r5-akBNZouM/hqdefault.jpg,2017-08-03 00:25:25.596+0000,1766cf01-ba03-4ff5-82a6-4c06337a642d
food,1914bd9d-2267-4b78-819b-b27643ff15da,2017-08-03 01:07:23.145+0000,New York Style Meatballs | Gizzi Erskine,//img.youtube.com/vi/W3YVmSMl-fY/hqdefault.jpg,2017-08-03 01:07:23.145+0000,d1ccbb34-84dc-4971-964f-41c610fae547
food,1951333d-10ad-4388-b269-eff386d853cf,2017-08-03 01:22:16.947+0000,The Best Bread in Puglia | Jamie's Italy - UNSEEN,//img.youtube.com/vi/XLaBN5piKHE/hqdefault.jpg,2017-08-03 01:22:16.947+0000,ceb3ed5b-0270-4cb6-bc5d-c7e337a0a1cc
food,1b15c45a-e4e8-42b4-8ca8-74adf8c36751,2017-08-03 00:39:01.426+0000,Mexican Style Breakfast Omelette | Live @ Feastival | Jamie Oliver & Food Busker,//img.youtube.com/vi/oRC0MBGOvsg/hqdefault.jpg,2017-08-03 00:39:01.426+0000,b637f443-0f62-4558-b2f6-42dfae49299e
food,227a688d-e061-4f60-83ea-860f708244ee,2017-08-03 00:40:01.602+0000,Ribeye Steak and Beer Matching | John Quilter,//img.youtube.com/vi/1QlXsF35_Ms/hqdefault.jpg,2017-08-03 00:40:01.602+0000,f2e16211-a845-46d4-8e1d-e37dfb7e3bc3
